"","Report 1","...4","...5","Total_Reading","DateTime"
"1477","3","2","12",43986.817,2024-03-02 12:00:00
"1478","3","2","13",43271.69,2024-03-02 13:00:00
"1479","3","2","14",44445.229,2024-03-02 14:00:00
"1480","3","2","15",35957.18,2024-03-02 15:00:00
"1481","3","2","16",17198.467,2024-03-02 16:00:00
"1482","3","2","17",2433.599,2024-03-02 17:00:00
"1483","3","2","18",575.841,2024-03-02 18:00:00
"1484","3","2","19",600.047,2024-03-02 19:00:00
"1485","3","2","20",497.133,2024-03-02 20:00:00
"1486","3","2","21",575.08,2024-03-02 21:00:00
"1487","3","2","22",767.283,2024-03-02 22:00:00
"1488","3","2","23",719.102,2024-03-02 23:00:00
"1489","3","3","0",696.326,2024-03-03 00:00:00
"1490","3","3","1",721.276,2024-03-03 01:00:00
"1491","3","3","2",835.42,2024-03-03 02:00:00
"1492","3","3","3",835.605,2024-03-03 03:00:00
"1493","3","3","4",821.638,2024-03-03 04:00:00
"1494","3","3","5",771.667,2024-03-03 05:00:00
"1495","3","3","6",815.501,2024-03-03 06:00:00
"1496","3","3","7",880.601,2024-03-03 07:00:00
"1497","3","3","8",1434.211,2024-03-03 08:00:00
"1498","3","3","9",2858.361,2024-03-03 09:00:00
"1499","3","3","10",5177.619,2024-03-03 10:00:00
"1500","3","3","11",7960.171,2024-03-03 11:00:00
"1501","3","3","12",10831.684,2024-03-03 12:00:00
"1502","3","3","13",10612.09,2024-03-03 13:00:00
"1503","3","3","14",8381.258,2024-03-03 14:00:00
"1504","3","3","15",5226.436,2024-03-03 15:00:00
"1505","3","3","16",2422.518,2024-03-03 16:00:00
"1506","3","3","17",1276.149,2024-03-03 17:00:00
"1507","3","3","18",1064.954,2024-03-03 18:00:00
"1508","3","3","19",982.057,2024-03-03 19:00:00
"1509","3","3","20",949.721,2024-03-03 20:00:00
"1510","3","3","21",899.062,2024-03-03 21:00:00
"1511","3","3","22",857.504,2024-03-03 22:00:00
"1512","3","3","23",861.391,2024-03-03 23:00:00
"1513","3","4","0",827.462,2024-03-04 00:00:00
"1514","3","4","1",832.689,2024-03-04 01:00:00
"1515","3","4","2",814.842,2024-03-04 02:00:00
"1516","3","4","3",750.475,2024-03-04 03:00:00
"1517","3","4","4",920.297,2024-03-04 04:00:00
"1518","3","4","5",973.122,2024-03-04 05:00:00
"1519","3","4","6",1044.553,2024-03-04 06:00:00
"1520","3","4","7",1349.953,2024-03-04 07:00:00
"1521","3","4","8",4382.742,2024-03-04 08:00:00
"1522","3","4","9",10894.621,2024-03-04 09:00:00
"1523","3","4","10",26998.951,2024-03-04 10:00:00
"1524","3","4","11",56666.693,2024-03-04 11:00:00
"1525","3","4","12",96086.032,2024-03-04 12:00:00
"1526","3","4","13",107439.871,2024-03-04 13:00:00
"1527","3","4","14",74249.547,2024-03-04 14:00:00
"1528","3","4","15",40617.273,2024-03-04 15:00:00
"1529","3","4","16",18259.375,2024-03-04 16:00:00
"1530","3","4","17",3836.59,2024-03-04 17:00:00
"1531","3","4","18",2175.5,2024-03-04 18:00:00
"1532","3","4","19",2132.048,2024-03-04 19:00:00
"1533","3","4","20",1989.441,2024-03-04 20:00:00
"1534","3","4","21",1634.925,2024-03-04 21:00:00
"1535","3","4","22",1462.256,2024-03-04 22:00:00
"1536","3","4","23",1531.07,2024-03-04 23:00:00
"1537","3","5","0",1612.95,2024-03-05 00:00:00
"1538","3","5","1",1596.155,2024-03-05 01:00:00
"1539","3","5","2",1629.84,2024-03-05 02:00:00
"1540","3","5","3",1749.004,2024-03-05 03:00:00
"1541","3","5","4",1874.481,2024-03-05 04:00:00
"1542","3","5","5",1893.474,2024-03-05 05:00:00
"1543","3","5","6",1888.643,2024-03-05 06:00:00
"1544","3","5","7",2755.44,2024-03-05 07:00:00
"1545","3","5","8",9250.566,2024-03-05 08:00:00
"1546","3","5","9",21863.418,2024-03-05 09:00:00
"1547","3","5","10",36839.282,2024-03-05 10:00:00
"1548","3","5","11",65499.753,2024-03-05 11:00:00
"1549","3","5","12",68160.059,2024-03-05 12:00:00
"1550","3","5","13",56377.927,2024-03-05 13:00:00
"1551","3","5","14",40375.77,2024-03-05 14:00:00
"1552","3","5","15",25408.942,2024-03-05 15:00:00
"1553","3","5","16",11317.092,2024-03-05 16:00:00
"1554","3","5","17",2572.433,2024-03-05 17:00:00
"1555","3","5","18",1485.461,2024-03-05 18:00:00
"1556","3","5","19",1365.971,2024-03-05 19:00:00
"1557","3","5","20",1302.016,2024-03-05 20:00:00
"1558","3","5","21",1388.001,2024-03-05 21:00:00
"1559","3","5","22",1471.843,2024-03-05 22:00:00
"1560","3","5","23",1386.416,2024-03-05 23:00:00
"1561","3","6","0",1178.352,2024-03-06 00:00:00
"1562","3","6","1",961.777,2024-03-06 01:00:00
"1563","3","6","2",904.595,2024-03-06 02:00:00
"1564","3","6","3",923.401,2024-03-06 03:00:00
"1565","3","6","4",918.945,2024-03-06 04:00:00
"1566","3","6","5",911.258,2024-03-06 05:00:00
"1567","3","6","6",856.45,2024-03-06 06:00:00
"1568","3","6","7",974.905,2024-03-06 07:00:00
"1569","3","6","8",1123.198,2024-03-06 08:00:00
"1570","3","6","9",3270.049,2024-03-06 09:00:00
"1571","3","6","10",8447.581,2024-03-06 10:00:00
"1572","3","6","11",13918.249,2024-03-06 11:00:00
"1573","3","6","12",17039.249,2024-03-06 12:00:00
"1574","3","6","13",17536.86,2024-03-06 13:00:00
"1575","3","6","14",14163.929,2024-03-06 14:00:00
"1576","3","6","15",6293.71,2024-03-06 15:00:00
"1577","3","6","16",2137.351,2024-03-06 16:00:00
"1578","3","6","17",764.807,2024-03-06 17:00:00
"1579","3","6","18",529.384,2024-03-06 18:00:00
"1580","3","6","19",368.834,2024-03-06 19:00:00
"1581","3","6","20",272.287,2024-03-06 20:00:00
"1582","3","6","21",210.251,2024-03-06 21:00:00
"1583","3","6","22",166.375,2024-03-06 22:00:00
"1584","3","6","23",143.619,2024-03-06 23:00:00
"1585","3","7","0",131.735,2024-03-07 00:00:00
"1586","3","7","1",126.251,2024-03-07 01:00:00
"1587","3","7","2",118.993,2024-03-07 02:00:00
"1588","3","7","3",122.047,2024-03-07 03:00:00
"1589","3","7","4",127.153,2024-03-07 04:00:00
"1590","3","7","5",145.036,2024-03-07 05:00:00
"1591","3","7","6",183.532,2024-03-07 06:00:00
"1592","3","7","7",1459.195,2024-03-07 07:00:00
"1593","3","7","8",11297.877,2024-03-07 08:00:00
"1594","3","7","9",28294.99,2024-03-07 09:00:00
"1595","3","7","10",55362.859,2024-03-07 10:00:00
"1596","3","7","11",90472.681,2024-03-07 11:00:00
"1597","3","7","12",114052.264,2024-03-07 12:00:00
"1598","3","7","13",122618.634,2024-03-07 13:00:00
"1599","3","7","14",108333.629,2024-03-07 14:00:00
"1600","3","7","15",77676.478,2024-03-07 15:00:00
"1601","3","7","16",36393.24,2024-03-07 16:00:00
"1602","3","7","17",5530.028,2024-03-07 17:00:00
"1603","3","7","18",584.725,2024-03-07 18:00:00
"1604","3","7","19",472.641,2024-03-07 19:00:00
"1605","3","7","20",404.332,2024-03-07 20:00:00
"1606","3","7","21",315.069,2024-03-07 21:00:00
"1607","3","7","22",276.006,2024-03-07 22:00:00
"1608","3","7","23",258.053,2024-03-07 23:00:00
"1609","3","8","0",249.555,2024-03-08 00:00:00
"1610","3","8","1",206.322,2024-03-08 01:00:00
"1611","3","8","2",172.7,2024-03-08 02:00:00
"1612","3","8","3",176.055,2024-03-08 03:00:00
"1613","3","8","4",189.49,2024-03-08 04:00:00
"1614","3","8","5",244.736,2024-03-08 05:00:00
"1615","3","8","6",297.434,2024-03-08 06:00:00
"1616","3","8","7",1216.111,2024-03-08 07:00:00
"1617","3","8","8",12255.973,2024-03-08 08:00:00
"1618","3","8","9",47728.207,2024-03-08 09:00:00
"1619","3","8","10",104849.264,2024-03-08 10:00:00
"1620","3","8","11",152569.791,2024-03-08 11:00:00
"1621","3","8","12",182847.558,2024-03-08 12:00:00
"1622","3","8","13",191259.034,2024-03-08 13:00:00
"1623","3","8","14",166762.635,2024-03-08 14:00:00
"1624","3","8","15",116825.644,2024-03-08 15:00:00
"1625","3","8","16",53858.62,2024-03-08 16:00:00
"1626","3","8","17",8274.112,2024-03-08 17:00:00
"1627","3","8","18",855.506,2024-03-08 18:00:00
"1628","3","8","19",838,2024-03-08 19:00:00
"1629","3","8","20",816.06,2024-03-08 20:00:00
"1630","3","8","21",706.656,2024-03-08 21:00:00
"1631","3","8","22",651.411,2024-03-08 22:00:00
"1632","3","8","23",611.374,2024-03-08 23:00:00
"1633","3","9","0",588.884,2024-03-09 00:00:00
"1634","3","9","1",649.313,2024-03-09 01:00:00
"1635","3","9","2",650.627,2024-03-09 02:00:00
"1636","3","9","3",699.357,2024-03-09 03:00:00
"1637","3","9","4",849.03,2024-03-09 04:00:00
"1638","3","9","5",1026.806,2024-03-09 05:00:00
"1639","3","9","6",1268.472,2024-03-09 06:00:00
"1640","3","9","7",2294.532,2024-03-09 07:00:00
"1641","3","9","8",7906.959,2024-03-09 08:00:00
"1642","3","9","9",19791.251,2024-03-09 09:00:00
"1643","3","9","10",40420.656,2024-03-09 10:00:00
"1644","3","9","11",60784.123,2024-03-09 11:00:00
"1645","3","9","12",73500.705,2024-03-09 12:00:00
"1646","3","9","13",75919.212,2024-03-09 13:00:00
"1647","3","9","14",68145.469,2024-03-09 14:00:00
"1648","3","9","15",53009.663,2024-03-09 15:00:00
"1649","3","9","16",26481.464,2024-03-09 16:00:00
"1650","3","9","17",6031.067,2024-03-09 17:00:00
"1651","3","9","18",2732.395,2024-03-09 18:00:00
"1652","3","9","19",2427.413,2024-03-09 19:00:00
"1653","3","9","20",2257.391,2024-03-09 20:00:00
"1654","3","9","21",2220.359,2024-03-09 21:00:00
"1655","3","9","22",2260.778,2024-03-09 22:00:00
"1656","3","9","23",2371.835,2024-03-09 23:00:00
"1657","3","10","0",2538.006,2024-03-10 00:00:00
"1658","3","10","1",2550.041,2024-03-10 01:00:00
"1659","3","10","2",2589.97,2024-03-10 02:00:00
"1660","3","10","3",2567.94,2024-03-10 03:00:00
"1661","3","10","4",2613.866,2024-03-10 04:00:00
"1662","3","10","5",2646.75,2024-03-10 05:00:00
"1663","3","10","6",2661.206,2024-03-10 06:00:00
"1664","3","10","7",2731.306,2024-03-10 07:00:00
"1665","3","10","8",3402.444,2024-03-10 08:00:00
"1666","3","10","9",4924.43,2024-03-10 09:00:00
"1667","3","10","10",5877.273,2024-03-10 10:00:00
"1668","3","10","11",6611.011,2024-03-10 11:00:00
"1669","3","10","12",8213.481,2024-03-10 12:00:00
"1670","3","10","13",10506.914,2024-03-10 13:00:00
"1671","3","10","14",11597.837,2024-03-10 14:00:00
"1672","3","10","15",8367.422,2024-03-10 15:00:00
"1673","3","10","16",4698.143,2024-03-10 16:00:00
"1674","3","10","17",3038.09,2024-03-10 17:00:00
"1675","3","10","18",2938.431,2024-03-10 18:00:00
"1676","3","10","19",3019.549,2024-03-10 19:00:00
"1677","3","10","20",3198.658,2024-03-10 20:00:00
"1678","3","10","21",3266.236,2024-03-10 21:00:00
"1679","3","10","22",3148.012,2024-03-10 22:00:00
"1680","3","10","23",3038.705,2024-03-10 23:00:00
"1681","3","11","0",2895.671,2024-03-11 00:00:00
"1682","3","11","1",2825.672,2024-03-11 01:00:00
"1683","3","11","2",2859.497,2024-03-11 02:00:00
"1684","3","11","3",2869.832,2024-03-11 03:00:00
"1685","3","11","4",2805.82,2024-03-11 04:00:00
"1686","3","11","5",2851.967,2024-03-11 05:00:00
"1687","3","11","6",2861.59,2024-03-11 06:00:00
"1688","3","11","7",5054.353,2024-03-11 07:00:00
"1689","3","11","8",17509.713,2024-03-11 08:00:00
"1690","3","11","9",38428.519,2024-03-11 09:00:00
"1691","3","11","10",64471.104,2024-03-11 10:00:00
"1692","3","11","11",83007.864,2024-03-11 11:00:00
"1693","3","11","12",88819.638,2024-03-11 12:00:00
"1694","3","11","13",74375.689,2024-03-11 13:00:00
"1695","3","11","14",47921.64,2024-03-11 14:00:00
"1696","3","11","15",20144.203,2024-03-11 15:00:00
"1697","3","11","16",6758.663,2024-03-11 16:00:00
"1698","3","11","17",2659.735,2024-03-11 17:00:00
"1699","3","11","18",1992.588,2024-03-11 18:00:00
"1700","3","11","19",1759.497,2024-03-11 19:00:00
"1701","3","11","20",1542.193,2024-03-11 20:00:00
"1702","3","11","21",1333.806,2024-03-11 21:00:00
"1703","3","11","22",1067.323,2024-03-11 22:00:00
"1704","3","11","23",960.6,2024-03-11 23:00:00
"1705","3","12","0",1062.243,2024-03-12 00:00:00
"1706","3","12","1",814.407,2024-03-12 01:00:00
"1707","3","12","2",634.501,2024-03-12 02:00:00
"1708","3","12","3",549.795,2024-03-12 03:00:00
"1709","3","12","4",545.467,2024-03-12 04:00:00
"1710","3","12","5",535.879,2024-03-12 05:00:00
"1711","3","12","6",568.028,2024-03-12 06:00:00
"1712","3","12","7",650.677,2024-03-12 07:00:00
"1713","3","12","8",1330.971,2024-03-12 08:00:00
"1714","3","12","9",3290.799,2024-03-12 09:00:00
"1715","3","12","10",6524.956,2024-03-12 10:00:00
"1716","3","12","11",12209.982,2024-03-12 11:00:00
"1717","3","12","12",15515.327,2024-03-12 12:00:00
"1718","3","12","13",13159.727,2024-03-12 13:00:00
"1719","3","12","14",8749.504,2024-03-12 14:00:00
"1720","3","12","15",4446.829,2024-03-12 15:00:00
"1721","3","12","16",1408.256,2024-03-12 16:00:00
"1722","3","12","17",406.777,2024-03-12 17:00:00
"1723","3","12","18",257.561,2024-03-12 18:00:00
"1724","3","12","19",229.199,2024-03-12 19:00:00
"1725","3","12","20",210.821,2024-03-12 20:00:00
"1726","3","12","21",211.85,2024-03-12 21:00:00
"1727","3","12","22",152.838,2024-03-12 22:00:00
"1728","3","12","23",139.064,2024-03-12 23:00:00
"1729","3","13","0",126.795,2024-03-13 00:00:00
"1730","3","13","1",138.413,2024-03-13 01:00:00
"1731","3","13","2",139.079,2024-03-13 02:00:00
"1732","3","13","3",149.074,2024-03-13 03:00:00
"1733","3","13","4",194.748,2024-03-13 04:00:00
"1734","3","13","5",180.936,2024-03-13 05:00:00
"1735","3","13","6",241.522,2024-03-13 06:00:00
"1736","3","13","7",1099.51,2024-03-13 07:00:00
"1737","3","13","8",5984.698,2024-03-13 08:00:00
"1738","3","13","9",25158.232,2024-03-13 09:00:00
"1739","3","13","10",68435.104,2024-03-13 10:00:00
"1740","3","13","11",99478.726,2024-03-13 11:00:00
"1741","3","13","12",95768.077,2024-03-13 12:00:00
"1742","3","13","13",62861.014,2024-03-13 13:00:00
"1743","3","13","14",25024.318,2024-03-13 14:00:00
"1744","3","13","15",11615.429,2024-03-13 15:00:00
"1745","3","13","16",4716.729,2024-03-13 16:00:00
"1746","3","13","17",2330.757,2024-03-13 17:00:00
"1747","3","13","18",2019.19,2024-03-13 18:00:00
"1748","3","13","19",2106.84,2024-03-13 19:00:00
"1749","3","13","20",2235.118,2024-03-13 20:00:00
"1750","3","13","21",2421.056,2024-03-13 21:00:00
"1751","3","13","22",2529.037,2024-03-13 22:00:00
"1752","3","13","23",2647.294,2024-03-13 23:00:00
"1753","3","14","0",2706.319,2024-03-14 00:00:00
"1754","3","14","1",2816.246,2024-03-14 01:00:00
"1755","3","14","2",2754.572,2024-03-14 02:00:00
"1756","3","14","3",2531.45,2024-03-14 03:00:00
"1757","3","14","4",2251.956,2024-03-14 04:00:00
"1758","3","14","5",2024.436,2024-03-14 05:00:00
"1759","3","14","6",1833.359,2024-03-14 06:00:00
"1760","3","14","7",1922.519,2024-03-14 07:00:00
"1761","3","14","8",3192.829,2024-03-14 08:00:00
"1762","3","14","9",7402.263,2024-03-14 09:00:00
"1763","3","14","10",12803.617,2024-03-14 10:00:00
"1764","3","14","11",15278.876,2024-03-14 11:00:00
"1765","3","14","12",16461.957,2024-03-14 12:00:00
"1766","3","14","13",16541.197,2024-03-14 13:00:00
"1767","3","14","14",15837.96,2024-03-14 14:00:00
"1768","3","14","15",12298.556,2024-03-14 15:00:00
"1769","3","14","16",6761.974,2024-03-14 16:00:00
"1770","3","14","17",2789.14,2024-03-14 17:00:00
"1771","3","14","18",1717.391,2024-03-14 18:00:00
"1772","3","14","19",1613.701,2024-03-14 19:00:00
"1773","3","14","20",1541.58,2024-03-14 20:00:00
"1774","3","14","21",1477.812,2024-03-14 21:00:00
"1775","3","14","22",1407.306,2024-03-14 22:00:00
"1776","3","14","23",1354.505,2024-03-14 23:00:00
"1777","3","15","0",1191.588,2024-03-15 00:00:00
"1778","3","15","1",1051.448,2024-03-15 01:00:00
"1779","3","15","2",1042.313,2024-03-15 02:00:00
"1780","3","15","3",934.304,2024-03-15 03:00:00
"1781","3","15","4",1114.586,2024-03-15 04:00:00
"1782","3","15","5",1357.118,2024-03-15 05:00:00
"1783","3","15","6",1718.331,2024-03-15 06:00:00
"1784","3","15","7",2616.142,2024-03-15 07:00:00
"1785","3","15","8",6715.249,2024-03-15 08:00:00
"1786","3","15","9",12824.11,2024-03-15 09:00:00
"1787","3","15","10",18976.3,2024-03-15 10:00:00
"1788","3","15","11",22205.925,2024-03-15 11:00:00
"1789","3","15","12",26266.656,2024-03-15 12:00:00
"1790","3","15","13",26806.153,2024-03-15 13:00:00
"1791","3","15","14",21273.052,2024-03-15 14:00:00
"1792","3","15","15",15993.265,2024-03-15 15:00:00
"1793","3","15","16",7478.064,2024-03-15 16:00:00
"1794","3","15","17",2912.831,2024-03-15 17:00:00
"1795","3","15","18",2237.018,2024-03-15 18:00:00
"1796","3","15","19",2385.288,2024-03-15 19:00:00
"1797","3","15","20",2536.578,2024-03-15 20:00:00
"1798","3","15","21",2562.113,2024-03-15 21:00:00
"1799","3","15","22",2506.762,2024-03-15 22:00:00
"1800","3","15","23",2405.864,2024-03-15 23:00:00
"1801","3","16","0",2270.428,2024-03-16 00:00:00
"1802","3","16","1",2214.223,2024-03-16 01:00:00
"1803","3","16","2",2220.723,2024-03-16 02:00:00
"1804","3","16","3",2447.22,2024-03-16 03:00:00
"1805","3","16","4",2621.84,2024-03-16 04:00:00
"1806","3","16","5",3100.124,2024-03-16 05:00:00
"1807","3","16","6",3481.631,2024-03-16 06:00:00
"1808","3","16","7",5904.579,2024-03-16 07:00:00
"1809","3","16","8",28111.933,2024-03-16 08:00:00
"1810","3","16","9",76832.967,2024-03-16 09:00:00
"1811","3","16","10",119882.093,2024-03-16 10:00:00
"1812","3","16","11",145045.997,2024-03-16 11:00:00
"1813","3","16","12",144003.027,2024-03-16 12:00:00
"1814","3","16","13",114507.132,2024-03-16 13:00:00
"1815","3","16","14",81498.399,2024-03-16 14:00:00
"1816","3","16","15",51164.13,2024-03-16 15:00:00
"1817","3","16","16",21686.507,2024-03-16 16:00:00
"1818","3","16","17",5661.2,2024-03-16 17:00:00
"1819","3","16","18",2592.367,2024-03-16 18:00:00
"1820","3","16","19",2059.926,2024-03-16 19:00:00
"1821","3","16","20",1726.036,2024-03-16 20:00:00
"1822","3","16","21",1384.934,2024-03-16 21:00:00
"1823","3","16","22",992.969,2024-03-16 22:00:00
"1824","3","16","23",709.695,2024-03-16 23:00:00
"1825","3","17","0",550.52,2024-03-17 00:00:00
"1826","3","17","1",390.556,2024-03-17 01:00:00
"1827","3","17","2",267.93,2024-03-17 02:00:00
"1828","3","17","3",192.46,2024-03-17 03:00:00
"1829","3","17","4",165.339,2024-03-17 04:00:00
"1830","3","17","5",164.018,2024-03-17 05:00:00
"1831","3","17","6",396.921,2024-03-17 06:00:00
"1832","3","17","7",13170.935,2024-03-17 07:00:00
"1833","3","17","8",52858.367,2024-03-17 08:00:00
"1834","3","17","9",110594.563,2024-03-17 09:00:00
"1835","3","17","10",163763.751,2024-03-17 10:00:00
"1836","3","17","11",203205.501,2024-03-17 11:00:00
"1837","3","17","12",220552.727,2024-03-17 12:00:00
"1838","3","17","13",198475.693,2024-03-17 13:00:00
"1839","3","17","14",148429.15,2024-03-17 14:00:00
"1840","3","17","15",81656.816,2024-03-17 15:00:00
"1841","3","17","16",28433.327,2024-03-17 16:00:00
"1842","3","17","17",3822.881,2024-03-17 17:00:00
"1843","3","17","18",1205.717,2024-03-17 18:00:00
"1844","3","17","19",1338.023,2024-03-17 19:00:00
"1845","3","17","20",1352.902,2024-03-17 20:00:00
"1846","3","17","21",1318.419,2024-03-17 21:00:00
"1847","3","17","22",1372.164,2024-03-17 22:00:00
"1848","3","17","23",1364.408,2024-03-17 23:00:00
"1849","3","18","0",1360.201,2024-03-18 00:00:00
"1850","3","18","1",1394.757,2024-03-18 01:00:00
"1851","3","18","2",1409.472,2024-03-18 02:00:00
"1852","3","18","3",1394.611,2024-03-18 03:00:00
"1853","3","18","4",1376.926,2024-03-18 04:00:00
"1854","3","18","5",1419.406,2024-03-18 05:00:00
"1855","3","18","6",1544.949,2024-03-18 06:00:00
"1856","3","18","7",5325.593,2024-03-18 07:00:00
"1857","3","18","8",22886.099,2024-03-18 08:00:00
"1858","3","18","9",35409.917,2024-03-18 09:00:00
"1859","3","18","10",52257.083,2024-03-18 10:00:00
"1860","3","18","11",76851.149,2024-03-18 11:00:00
"1861","3","18","12",94560.969,2024-03-18 12:00:00
"1862","3","18","13",93863.103,2024-03-18 13:00:00
"1863","3","18","14",70893.53,2024-03-18 14:00:00
"1864","3","18","15",45197.253,2024-03-18 15:00:00
"1865","3","18","16",19638.485,2024-03-18 16:00:00
"1866","3","18","17",4740.474,2024-03-18 17:00:00
"1867","3","18","18",1814.548,2024-03-18 18:00:00
"1868","3","18","19",1595.789,2024-03-18 19:00:00
"1869","3","18","20",1472.57,2024-03-18 20:00:00
"1870","3","18","21",1485.558,2024-03-18 21:00:00
"1871","3","18","22",1499.004,2024-03-18 22:00:00
"1872","3","18","23",1490.792,2024-03-18 23:00:00
"1873","3","19","0",1583.714,2024-03-19 00:00:00
"1874","3","19","1",1568.295,2024-03-19 01:00:00
"1875","3","19","2",1501.401,2024-03-19 02:00:00
"1876","3","19","3",1445.749,2024-03-19 03:00:00
"1877","3","19","4",1386.291,2024-03-19 04:00:00
"1878","3","19","5",1328.955,2024-03-19 05:00:00
"1879","3","19","6",1378.878,2024-03-19 06:00:00
"1880","3","19","7",3667.61,2024-03-19 07:00:00
"1881","3","19","8",11352.138,2024-03-19 08:00:00
"1882","3","19","9",20930.879,2024-03-19 09:00:00
"1883","3","19","10",30734.976,2024-03-19 10:00:00
"1884","3","19","11",46091.615,2024-03-19 11:00:00
"1885","3","19","12",49195.506,2024-03-19 12:00:00
"1886","3","19","13",33462.852,2024-03-19 13:00:00
"1887","3","19","14",20785.507,2024-03-19 14:00:00
"1888","3","19","15",10724.943,2024-03-19 15:00:00
"1889","3","19","16",4040.72,2024-03-19 16:00:00
"1890","3","19","17",1903.946,2024-03-19 17:00:00
"1891","3","19","18",1327.451,2024-03-19 18:00:00
"1892","3","19","19",1198.601,2024-03-19 19:00:00
"1893","3","19","20",988.785,2024-03-19 20:00:00
"1894","3","19","21",862.19,2024-03-19 21:00:00
"1895","3","19","22",701.534,2024-03-19 22:00:00
"1896","3","19","23",489.674,2024-03-19 23:00:00
"1897","3","20","0",346.465,2024-03-20 00:00:00
"1898","3","20","1",249.785,2024-03-20 01:00:00
"1899","3","20","2",262.134,2024-03-20 02:00:00
"1900","3","20","3",272.483,2024-03-20 03:00:00
"1901","3","20","4",249.327,2024-03-20 04:00:00
"1902","3","20","5",231.746,2024-03-20 05:00:00
"1903","3","20","6",263.008,2024-03-20 06:00:00
"1904","3","20","7",1803.127,2024-03-20 07:00:00
"1905","3","20","8",8999.62,2024-03-20 08:00:00
"1906","3","20","9",23749.396,2024-03-20 09:00:00
"1907","3","20","10",46486.419,2024-03-20 10:00:00
"1908","3","20","11",83195.612,2024-03-20 11:00:00
"1909","3","20","12",125851.801,2024-03-20 12:00:00
"1910","3","20","13",161394.622,2024-03-20 13:00:00
"1911","3","20","14",158659.397,2024-03-20 14:00:00
"1912","3","20","15",117038.256,2024-03-20 15:00:00
"1913","3","20","16",51464.857,2024-03-20 16:00:00
"1914","3","20","17",7626.007,2024-03-20 17:00:00
"1915","3","20","18",646.446,2024-03-20 18:00:00
"1916","3","20","19",506.181,2024-03-20 19:00:00
"1917","3","20","20",415.948,2024-03-20 20:00:00
"1918","3","20","21",453.481,2024-03-20 21:00:00
"1919","3","20","22",476.028,2024-03-20 22:00:00
"1920","3","20","23",463.42,2024-03-20 23:00:00
"1921","3","21","0",446.44,2024-03-21 00:00:00
"1922","3","21","1",407.089,2024-03-21 01:00:00
"1923","3","21","2",341.571,2024-03-21 02:00:00
"1924","3","21","3",262.594,2024-03-21 03:00:00
"1925","3","21","4",267.863,2024-03-21 04:00:00
"1926","3","21","5",358.921,2024-03-21 05:00:00
"1927","3","21","6",556.602,2024-03-21 06:00:00
"1928","3","21","7",6422.449,2024-03-21 07:00:00
"1929","3","21","8",24907.31,2024-03-21 08:00:00
"1930","3","21","9",52510.103,2024-03-21 09:00:00
"1931","3","21","10",96083.593,2024-03-21 10:00:00
"1932","3","21","11",134404.592,2024-03-21 11:00:00
"1933","3","21","12",159660.831,2024-03-21 12:00:00
"1934","3","21","13",164521.637,2024-03-21 13:00:00
"1935","3","21","14",124744.388,2024-03-21 14:00:00
"1936","3","21","15",49614.783,2024-03-21 15:00:00
"1937","3","21","16",14314.227,2024-03-21 16:00:00
"1938","3","21","17",4069.809,2024-03-21 17:00:00
"1939","3","21","18",2006.494,2024-03-21 18:00:00
"1940","3","21","19",2160.954,2024-03-21 19:00:00
"1941","3","21","20",2369.403,2024-03-21 20:00:00
"1942","3","21","21",2540.558,2024-03-21 21:00:00
"1943","3","21","22",2644.265,2024-03-21 22:00:00
"1944","3","21","23",2787.151,2024-03-21 23:00:00
"1945","3","22","0",2827.691,2024-03-22 00:00:00
"1946","3","22","1",2746.366,2024-03-22 01:00:00
"1947","3","22","2",2477.086,2024-03-22 02:00:00
"1948","3","22","3",2408.072,2024-03-22 03:00:00
"1949","3","22","4",2433.579,2024-03-22 04:00:00
"1950","3","22","5",2283.141,2024-03-22 05:00:00
"1951","3","22","6",2198.932,2024-03-22 06:00:00
"1952","3","22","7",3237.387,2024-03-22 07:00:00
"1953","3","22","8",6515.972,2024-03-22 08:00:00
"1954","3","22","9",15106.982,2024-03-22 09:00:00
"1955","3","22","10",36853.46,2024-03-22 10:00:00
"1956","3","22","11",73249.687,2024-03-22 11:00:00
"1957","3","22","12",107217.75,2024-03-22 12:00:00
"1958","3","22","13",126007.941,2024-03-22 13:00:00
"1959","3","22","14",124887.279,2024-03-22 14:00:00
"1960","3","22","15",98677.987,2024-03-22 15:00:00
"1961","3","22","16",56910.997,2024-03-22 16:00:00
"1962","3","22","17",16222.493,2024-03-22 17:00:00
"1963","3","22","18",2702.275,2024-03-22 18:00:00
"1964","3","22","19",2000.238,2024-03-22 19:00:00
"1965","3","22","20",1821.225,2024-03-22 20:00:00
"1966","3","22","21",1821.663,2024-03-22 21:00:00
"1967","3","22","22",1828.949,2024-03-22 22:00:00
"1968","3","22","23",1775.553,2024-03-22 23:00:00
"1969","3","23","0",1707.062,2024-03-23 00:00:00
"1970","3","23","1",1627.187,2024-03-23 01:00:00
"1971","3","23","2",1543.384,2024-03-23 02:00:00
"1972","3","23","3",1395.917,2024-03-23 03:00:00
"1973","3","23","4",1236.155,2024-03-23 04:00:00
"1974","3","23","5",1160.589,2024-03-23 05:00:00
"1975","3","23","6",1570.826,2024-03-23 06:00:00
"1976","3","23","7",12925.773,2024-03-23 07:00:00
"1977","3","23","8",48682.281,2024-03-23 08:00:00
"1978","3","23","9",90118.965,2024-03-23 09:00:00
"1979","3","23","10",131526.049,2024-03-23 10:00:00
